Transfer Date by Week,Transfer Year,RIN Year,Fuel (D Code),Assignment,QAP Type,Total RINs Traded
"2/7/2011","2011","2011","D6","Assigned","Unverified","447,329,339"
"2/7/2011","2011","2011","D6","Separated","Unverified","123,854,959"
"2/14/2011","2011","2010","D6","Assigned","Unverified","4,433,860"
"2/14/2011","2011","2010","D6","Separated","Unverified","72,971,258"
"2/14/2011","2011","2011","D6","Assigned","Unverified","454,732,697"
"2/14/2011","2011","2011","D6","Separated","Unverified","92,588,719"
"2/21/2011","2011","2010","D6","Assigned","Unverified","2,254,623"
"2/21/2011","2011","2010","D6","Separated","Unverified","120,179,845"
"2/21/2011","2011","2011","D6","Assigned","Unverified","438,133,036"
"2/21/2011","2011","2011","D6","Separated","Unverified","120,353,887"
"2/28/2011","2011","2010","D6","Assigned","Unverified","2,253,917"
"2/28/2011","2011","2010","D6","Separated","Unverified","50,348,254"
"2/28/2011","2011","2011","D6","Assigned","Unverified","483,444,991"
"2/28/2011","2011","2011","D6","Separated","Unverified","188,578,252"
"3/7/2011","2011","2010","D6","Assigned","Unverified","2,151,519"
"3/7/2011","2011","2010","D6","Separated","Unverified","24,569,716"
"3/7/2011","2011","2011","D6","Assigned","Unverified","455,661,037"
"3/7/2011","2011","2011","D6","Separated","Unverified","128,919,720"
"3/14/2011","2011","2010","D6","Assigned","Unverified","403,326"
"3/14/2011","2011","2010","D6","Separated","Unverified","20,902,741"
"3/14/2011","2011","2011","D6","Assigned","Unverified","445,923,122"
"3/14/2011","2011","2011","D6","Separated","Unverified","145,730,403"
"3/21/2011","2011","2010","D6","Assigned","Unverified","229,680"
"3/21/2011","2011","2010","D6","Separated","Unverified","18,614,662"
"3/21/2011","2011","2011","D6","Assigned","Unverified","436,094,744"
"3/21/2011","2011","2011","D6","Separated","Unverified","177,689,553"
"3/28/2011","2011","2010","D6","Assigned","Unverified","395,281"
"3/28/2011","2011","2010","D6","Separated","Unverified","40,280,674"
"3/28/2011","2011","2011","D6","Assigned","Unverified","497,517,231"
"3/28/2011","2011","2011","D6","Separated","Unverified","256,705,087"
"4/4/2011","2011","2010","D6","Assigned","Unverified","15,768"
"4/4/2011","2011","2010","D6","Separated","Unverified","32,922,915"
"4/4/2011","2011","2011","D6","Assigned","Unverified","427,457,563"
"4/4/2011","2011","2011","D6","Separated","Unverified","209,545,868"
"4/11/2011","2011","2010","D6","Assigned","Unverified","853"
"4/11/2011","2011","2010","D6","Separated","Unverified","50,770,246"
"4/11/2011","2011","2011","D6","Assigned","Unverified","419,082,201"
"4/11/2011","2011","2011","D6","Separated","Unverified","153,368,630"
"4/18/2011","2011","2010","D6","Assigned","Unverified","584,513"
"4/18/2011","2011","2010","D6","Separated","Unverified","39,717,454"
"4/18/2011","2011","2011","D6","Assigned","Unverified","423,612,883"
"4/18/2011","2011","2011","D6","Separated","Unverified","201,716,235"
"4/25/2011","2011","2010","D6","Assigned","Unverified","136,238"
"4/25/2011","2011","2010","D6","Separated","Unverified","75,802,983"
"4/25/2011","2011","2011","D6","Assigned","Unverified","475,925,902"
"4/25/2011","2011","2011","D6","Separated","Unverified","267,618,243"
"5/2/2011","2011","2010","D6","Assigned","Unverified","507,221"
"5/2/2011","2011","2010","D6","Separated","Unverified","75,599,754"
"5/2/2011","2011","2011","D6","Assigned","Unverified","397,128,155"
"5/2/2011","2011","2011","D6","Separated","Unverified","202,901,277"
"5/9/2011","2011","2010","D6","Separated","Unverified","31,598,227"
"5/9/2011","2011","2011","D6","Assigned","Unverified","435,639,344"
"5/9/2011","2011","2011","D6","Separated","Unverified","184,472,743"
"5/16/2011","2011","2010","D6","Assigned","Unverified","27"
"5/16/2011","2011","2010","D6","Separated","Unverified","18,325,626"
"5/16/2011","2011","2011","D6","Assigned","Unverified","448,070,965"
"5/16/2011","2011","2011","D6","Separated","Unverified","226,023,592"
"5/23/2011","2011","2010","D6","Separated","Unverified","59,281,473"
"5/23/2011","2011","2011","D6","Assigned","Unverified","450,800,731"
"5/23/2011","2011","2011","D6","Separated","Unverified","271,220,846"
"5/30/2011","2011","2010","D6","Separated","Unverified","20,411,564"
"5/30/2011","2011","2011","D6","Assigned","Unverified","428,478,499"
"5/30/2011","2011","2011","D6","Separated","Unverified","229,488,916"
"6/6/2011","2011","2010","D6","Assigned","Unverified","265"
"6/6/2011","2011","2010","D6","Separated","Unverified","43,064,815"
"6/6/2011","2011","2011","D6","Assigned","Unverified","441,875,975"
"6/6/2011","2011","2011","D6","Separated","Unverified","250,583,738"
"6/13/2011","2011","2010","D6","Assigned","Unverified","220,679"
"6/13/2011","2011","2010","D6","Separated","Unverified","18,890,985"
"6/13/2011","2011","2011","D6","Assigned","Unverified","426,554,366"
"6/13/2011","2011","2011","D6","Separated","Unverified","230,926,170"
"6/20/2011","2011","2010","D6","Assigned","Unverified","151,996"
"6/20/2011","2011","2010","D6","Separated","Unverified","10,215,327"
"6/20/2011","2011","2011","D6","Assigned","Unverified","426,170,817"
"6/20/2011","2011","2011","D6","Separated","Unverified","310,114,114"
"6/27/2011","2011","2010","D6","Assigned","Unverified","59,161"
"6/27/2011","2011","2010","D6","Separated","Unverified","21,337,852"
"6/27/2011","2011","2011","D6","Assigned","Unverified","464,420,164"
"6/27/2011","2011","2011","D6","Separated","Unverified","396,307,720"
"7/4/2011","2011","2010","D6","Separated","Unverified","15,696,808"
"7/4/2011","2011","2011","D6","Assigned","Unverified","391,967,309"
"7/4/2011","2011","2011","D6","Separated","Unverified","267,506,615"
"7/11/2011","2011","2010","D6","Assigned","Unverified","5,596"
"7/11/2011","2011","2010","D6","Separated","Unverified","4,206,113"
"7/11/2011","2011","2011","D6","Assigned","Unverified","444,154,117"
"7/11/2011","2011","2011","D6","Separated","Unverified","252,986,196"
"7/18/2011","2011","2010","D6","Separated","Unverified","7,465,720"
"7/18/2011","2011","2011","D6","Assigned","Unverified","444,323,706"
"7/18/2011","2011","2011","D6","Separated","Unverified","299,571,043"
"7/25/2011","2011","2010","D6","Assigned","Unverified","344,440"
"7/25/2011","2011","2010","D6","Separated","Unverified","54,907,739"
"7/25/2011","2011","2011","D6","Assigned","Unverified","474,166,815"
"7/25/2011","2011","2011","D6","Separated","Unverified","334,783,742"
"8/1/2011","2011","2010","D6","Assigned","Unverified","28,749"
"8/1/2011","2011","2010","D6","Separated","Unverified","17,700,042"
"8/1/2011","2011","2011","D6","Assigned","Unverified","372,328,546"
"8/1/2011","2011","2011","D6","Separated","Unverified","243,108,906"
"8/8/2011","2011","2010","D6","Assigned","Unverified","41,919"
"8/8/2011","2011","2010","D6","Separated","Unverified","58,887,189"
"8/8/2011","2011","2011","D6","Assigned","Unverified","419,544,896"
"8/8/2011","2011","2011","D6","Separated","Unverified","279,626,729"
"8/15/2011","2011","2010","D6","Separated","Unverified","9,451,148"
"8/15/2011","2011","2011","D6","Assigned","Unverified","430,436,765"
"8/15/2011","2011","2011","D6","Separated","Unverified","193,606,937"
"8/22/2011","2011","2010","D6","Assigned","Unverified","1,921"
"8/22/2011","2011","2010","D6","Separated","Unverified","11,506,505"
"8/22/2011","2011","2011","D6","Assigned","Unverified","440,650,320"
"8/22/2011","2011","2011","D6","Separated","Unverified","288,596,112"
"8/29/2011","2011","2010","D6","Assigned","Unverified","1,000"
"8/29/2011","2011","2010","D6","Separated","Unverified","20,226,958"
"8/29/2011","2011","2011","D6","Assigned","Unverified","446,666,900"
"8/29/2011","2011","2011","D6","Separated","Unverified","368,881,428"
"9/5/2011","2011","2010","D6","Separated","Unverified","16,106,301"
"9/5/2011","2011","2011","D6","Assigned","Unverified","383,808,540"
"9/5/2011","2011","2011","D6","Separated","Unverified","270,475,734"
"9/12/2011","2011","2010","D6","Separated","Unverified","26,647,188"
"9/12/2011","2011","2011","D6","Assigned","Unverified","392,756,095"
"9/12/2011","2011","2011","D6","Separated","Unverified","237,217,026"
"9/19/2011","2011","2010","D6","Separated","Unverified","30,610,971"
"9/19/2011","2011","2011","D6","Assigned","Unverified","408,937,798"
"9/19/2011","2011","2011","D6","Separated","Unverified","288,751,668"
"9/26/2011","2011","2010","D6","Assigned","Unverified","701"
"9/26/2011","2011","2010","D6","Separated","Unverified","36,530,345"
"9/26/2011","2011","2011","D6","Assigned","Unverified","432,824,668"
"9/26/2011","2011","2011","D6","Separated","Unverified","593,257,828"
"10/3/2011","2011","2010","D6","Separated","Unverified","28,324,083"
"10/3/2011","2011","2011","D6","Assigned","Unverified","369,465,798"
"10/3/2011","2011","2011","D6","Separated","Unverified","254,625,500"
"10/10/2011","2011","2010","D6","Separated","Unverified","2,869,671"
"10/10/2011","2011","2011","D6","Assigned","Unverified","410,777,969"
"10/10/2011","2011","2011","D6","Separated","Unverified","222,141,581"
"10/17/2011","2011","2010","D6","Separated","Unverified","5,638,837"
"10/17/2011","2011","2011","D6","Assigned","Unverified","404,939,482"
"10/17/2011","2011","2011","D6","Separated","Unverified","222,092,780"
"10/24/2011","2011","2010","D6","Separated","Unverified","41,700,000"
"10/24/2011","2011","2011","D6","Assigned","Unverified","399,839,647"
"10/24/2011","2011","2011","D6","Separated","Unverified","269,383,253"
"10/31/2011","2011","2010","D6","Separated","Unverified","34,788,290"
"10/31/2011","2011","2011","D6","Assigned","Unverified","462,223,885"
"10/31/2011","2011","2011","D6","Separated","Unverified","440,339,528"
"11/7/2011","2011","2010","D6","Separated","Unverified","3,000,701"
"11/7/2011","2011","2011","D6","Assigned","Unverified","411,808,348"
"11/7/2011","2011","2011","D6","Separated","Unverified","245,049,095"
"11/14/2011","2011","2010","D6","Separated","Unverified","5,000,000"
"11/14/2011","2011","2011","D6","Assigned","Unverified","414,242,791"
"11/14/2011","2011","2011","D6","Separated","Unverified","248,939,119"
"11/21/2011","2011","2010","D6","Separated","Unverified","5,000,000"
"11/21/2011","2011","2011","D6","Assigned","Unverified","354,626,423"
"11/21/2011","2011","2011","D6","Separated","Unverified","143,618,132"
"11/28/2011","2011","2010","D6","Assigned","Unverified","3,764"
"11/28/2011","2011","2010","D6","Separated","Unverified","51,098,641"
"11/28/2011","2011","2011","D6","Assigned","Unverified","463,144,809"
"11/28/2011","2011","2011","D6","Separated","Unverified","552,147,921"
"12/5/2011","2011","2010","D6","Separated","Unverified","11,695,823"
"12/5/2011","2011","2011","D6","Assigned","Unverified","424,692,175"
"12/5/2011","2011","2011","D6","Separated","Unverified","427,355,200"
"12/12/2011","2011","2010","D6","Separated","Unverified","22,421,907"
"12/12/2011","2011","2011","D6","Assigned","Unverified","414,368,084"
"12/12/2011","2011","2011","D6","Separated","Unverified","385,077,250"
"12/19/2011","2011","2010","D6","Separated","Unverified","7,529,525"
"12/19/2011","2011","2011","D6","Assigned","Unverified","425,158,492"
"12/19/2011","2011","2011","D6","Separated","Unverified","248,673,294"
"12/26/2011","2011","2010","D6","Separated","Unverified","14,022,144"
"12/26/2011","2011","2011","D6","Assigned","Unverified","415,339,569"
"12/26/2011","2011","2011","D6","Separated","Unverified","352,277,832"
"12/26/2011","2012","2011","D6","Assigned","Unverified","11,417,322"
"12/26/2011","2012","2011","D6","Separated","Unverified","15,700,723"
"12/26/2011","2012","2012","D6","Assigned","Unverified","5,195,003"
"12/26/2011","2012","2012","D6","Separated","Unverified","145,391"
"1/2/2012","2012","2011","D6","Assigned","Unverified","148,455,815"
"1/2/2012","2012","2011","D6","Separated","Unverified","272,070,364"
"1/2/2012","2012","2012","D6","Assigned","Unverified","205,578,944"
"1/2/2012","2012","2012","D6","Separated","Unverified","552,416"
"1/9/2012","2012","2010","D6","Separated","Unverified","52,707,478"
"1/9/2012","2012","2011","D6","Assigned","Unverified","67,347,039"
"1/9/2012","2012","2011","D6","Separated","Unverified","402,083,157"
"1/9/2012","2012","2012","D6","Assigned","Unverified","273,061,166"
"1/9/2012","2012","2012","D6","Separated","Unverified","2,642,029"
"1/16/2012","2012","2010","D6","Separated","Unverified","412,200"
"1/16/2012","2012","2011","D6","Assigned","Unverified","34,997,360"
"1/16/2012","2012","2011","D6","Separated","Unverified","198,148,359"
"1/16/2012","2012","2012","D6","Assigned","Unverified","349,305,847"
"1/16/2012","2012","2012","D6","Separated","Unverified","8,080,763"
"1/23/2012","2012","2010","D6","Separated","Unverified","2,171,235"
"1/23/2012","2012","2011","D6","Assigned","Unverified","19,172,816"
"1/23/2012","2012","2011","D6","Separated","Unverified","276,894,392"
"1/23/2012","2012","2012","D6","Assigned","Unverified","367,429,176"
"1/23/2012","2012","2012","D6","Separated","Unverified","23,805,750"
"1/30/2012","2012","2010","D6","Separated","Unverified","15,647,292"
"1/30/2012","2012","2011","D6","Assigned","Unverified","9,146,072"
"1/30/2012","2012","2011","D6","Separated","Unverified","248,770,613"
"1/30/2012","2012","2012","D6","Assigned","Unverified","377,001,657"
"1/30/2012","2012","2012","D6","Separated","Unverified","57,103,208"
"2/6/2012","2012","2010","D6","Separated","Unverified","2,015,000"
"2/6/2012","2012","2011","D6","Assigned","Unverified","3,581,501"
"2/6/2012","2012","2011","D6","Separated","Unverified","131,783,379"
"2/6/2012","2012","2012","D6","Assigned","Unverified","434,716,458"
"2/6/2012","2012","2012","D6","Separated","Unverified","88,795,137"
"2/13/2012","2012","2010","D6","Separated","Unverified","10,268,859"
"2/13/2012","2012","2011","D6","Assigned","Unverified","571,105"
"2/13/2012","2012","2011","D6","Separated","Unverified","150,661,271"
"2/13/2012","2012","2012","D6","Assigned","Unverified","472,828,984"
"2/13/2012","2012","2012","D6","Separated","Unverified","95,307,690"
"2/20/2012","2012","2010","D6","Separated","Unverified","139,680,422"
"2/20/2012","2012","2011","D6","Assigned","Unverified","584,769"
"2/20/2012","2012","2011","D6","Separated","Unverified","510,268,063"
"2/20/2012","2012","2012","D6","Assigned","Unverified","417,788,562"
"2/20/2012","2012","2012","D6","Separated","Unverified","69,320,351"
"2/27/2012","2012","2010","D6","Separated","Unverified","23,209,916"
"2/27/2012","2012","2011","D6","Assigned","Unverified","172,392"
"2/27/2012","2012","2011","D6","Separated","Unverified","302,602,260"
"2/27/2012","2012","2012","D6","Assigned","Unverified","488,695,110"
"2/27/2012","2012","2012","D6","Separated","Unverified","172,768,844"
"3/5/2012","2012","2011","D6","Assigned","Unverified","422,472"
"3/5/2012","2012","2011","D6","Separated","Unverified","70,064,349"
"3/5/2012","2012","2012","D6","Assigned","Unverified","468,294,770"
"3/5/2012","2012","2012","D6","Separated","Unverified","147,459,733"
"3/12/2012","2012","2011","D6","Assigned","Unverified","234,657"
"3/12/2012","2012","2011","D6","Separated","Unverified","3,749,311"
"3/12/2012","2012","2012","D6","Assigned","Unverified","417,737,825"
"3/12/2012","2012","2012","D6","Separated","Unverified","187,943,467"
"3/19/2012","2012","2011","D6","Assigned","Unverified","90,422"
"3/19/2012","2012","2011","D6","Separated","Unverified","10,310,404"
"3/19/2012","2012","2012","D6","Assigned","Unverified","466,851,170"
"3/19/2012","2012","2012","D6","Separated","Unverified","162,834,705"
"3/26/2012","2012","2011","D6","Assigned","Unverified","495,376"
"3/26/2012","2012","2011","D6","Separated","Unverified","65,931,965"
"3/26/2012","2012","2012","D6","Assigned","Unverified","495,144,333"
"3/26/2012","2012","2012","D6","Separated","Unverified","218,889,620"
"4/2/2012","2012","2011","D6","Assigned","Unverified","23,146"
"4/2/2012","2012","2011","D6","Separated","Unverified","12,652,225"
"4/2/2012","2012","2012","D6","Assigned","Unverified","409,287,660"
"4/2/2012","2012","2012","D6","Separated","Unverified","178,978,177"
"4/9/2012","2012","2011","D6","Assigned","Unverified","212,337"
"4/9/2012","2012","2011","D6","Separated","Unverified","5,870,715"
"4/9/2012","2012","2012","D6","Assigned","Unverified","458,437,773"
"4/9/2012","2012","2012","D6","Separated","Unverified","169,658,650"
"4/16/2012","2012","2011","D6","Assigned","Unverified","204,563"
"4/16/2012","2012","2011","D6","Separated","Unverified","20,300,385"
"4/16/2012","2012","2012","D6","Assigned","Unverified","456,261,502"
"4/16/2012","2012","2012","D6","Separated","Unverified","134,208,230"
"4/23/2012","2012","2011","D6","Assigned","Unverified","40,754"
"4/23/2012","2012","2011","D6","Separated","Unverified","26,992,696"
"4/23/2012","2012","2012","D6","Assigned","Unverified","444,818,997"
"4/23/2012","2012","2012","D6","Separated","Unverified","222,837,265"
"4/30/2012","2012","2011","D6","Assigned","Unverified","34,869"
"4/30/2012","2012","2011","D6","Separated","Unverified","33,061,445"
"4/30/2012","2012","2012","D6","Assigned","Unverified","451,375,661"
"4/30/2012","2012","2012","D6","Separated","Unverified","266,535,759"
"5/7/2012","2012","2011","D6","Assigned","Unverified","10,142"
"5/7/2012","2012","2011","D6","Separated","Unverified","13,344,074"
"5/7/2012","2012","2012","D6","Assigned","Unverified","414,204,739"
"5/7/2012","2012","2012","D6","Separated","Unverified","203,062,242"
"5/14/2012","2012","2011","D6","Assigned","Unverified","10,104"
"5/14/2012","2012","2011","D6","Separated","Unverified","20,238,133"
